namespace label|resource label|namespace|resource uri|parent uri|domain|range
dbo|produces|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/produces|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||
dbo|product|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/product|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Organisation|
dbo|product shape|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/productShape|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Food|http://www.w3.org/2001/XMLSchema#string
dbo|production|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/production|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Company|http://www.w3.org/2001/XMLSchema#nonNegativeInteger
dbo|production company|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/productionCompany|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Work|http://dbpedia.org/ontology/Company
dbo|production end date|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/productionEndDate|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/2001/XMLSchema#date
dbo|production end year|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/productionEndYear|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/2001/XMLSchema#gYear
dbo|production start date|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/productionStartDate|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/2001/XMLSchema#date
dbo|production start year|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/productionStartYear|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/2001/XMLSchema#gYear
dbo|production years|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/productionYears|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Aircraft|http://www.w3.org/2001/XMLSchema#date
dbo|profession|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/profession|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Person|
dbo|program cost ($)|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/programCost|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Aircraft|http://www.w3.org/2001/XMLSchema#double
dbo|programme format|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/programmeFormat|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Broadcaster|
dbo|programming language|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/programmingLanguage|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Software|
dbo|project|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/project|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Project
dbo|project budget funding ($)|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/projectBudgetFunding|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/ResearchProject|http://www.w3.org/2001/XMLSchema#double
dbo|project budget total ($)|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/projectBudgetTotal|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/ResearchProject|http://www.w3.org/2001/XMLSchema#double
dbo|project coordinator|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/projectCoordinator|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/ResearchProject|http://dbpedia.org/ontology/Organisation
dbo|project end date|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/projectEndDate|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Project|http://www.w3.org/2001/XMLSchema#date
dbo|project keyword|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/projectKeyword|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Project|http://www.w3.org/2001/XMLSchema#string
dbo|project objective|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/projectObjective|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Project|http://www.w3.org/2001/XMLSchema#string
dbo|project participant|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/projectParticipant|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/ResearchProject|http://dbpedia.org/ontology/Organisation
dbo|project reference ID|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/projectReferenceID|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/ResearchProject|http://www.w3.org/2001/XMLSchema#string
dbo|project start date|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/projectStartDate|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Project|http://www.w3.org/2001/XMLSchema#date
dbo|project type|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/projectType|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/ResearchProject|http://www.w3.org/2001/XMLSchema#string
dbo|prominence (μ)|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/prominence|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/2001/XMLSchema#double
dbo|promotion|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/promotion|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/WrestlingEvent|
dbo|pronunciation|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/pronunciation|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/2001/XMLSchema#string
dbo|prospect league|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/prospectLeague|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/IceHockeyPlayer|http://dbpedia.org/ontology/SportsLeague
dbo|prospect team|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/prospectTeam|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/IceHockeyPlayer|http://dbpedia.org/ontology/HockeyTeam
dbo|monument protection status|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/protectionStatus|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Place|http://www.w3.org/2001/XMLSchema#string
dbo|protein (g)|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/protein|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Food|http://www.w3.org/2001/XMLSchema#double
dbo|protestant percentage|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/protestantPercentage|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/PopulatedPlace|http://www.w3.org/2001/XMLSchema#string
dbo|prove code|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/provCode|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Settlement|http://www.w3.org/2001/XMLSchema#string
dbo|provides|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/provides|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||
dbo|province|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/province|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Place|http://dbpedia.org/ontology/Province
dbo|iso code of a province|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/provinceIsoCode|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/PopulatedPlace|http://www.w3.org/2001/XMLSchema#string
dbo|province link|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/provinceLink|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Place|http://dbpedia.org/ontology/Province
dbo|provost|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/provost|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/University|http://dbpedia.org/ontology/Person
dbo|pseudonym|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/pseudonym|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Person|http://www.w3.org/1999/02/22-rdf-syntax-ns#langString
dbo|PubChem|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/pubchem|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2001/XMLSchema#string
dbo|publication|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/publication|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Person|http://www.w3.org/2001/XMLSchema#string
dbo|publication date|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/publicationDate|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/2001/XMLSchema#date
dbo|publicly accessible|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/publiclyAccessible|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/2001/XMLSchema#string
dbo|publisher|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/publisher|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Work|http://dbpedia.org/ontology/Agent
dbo|purchasing power parity|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/purchasingPowerParity|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/PopulatedPlace|http://www.w3.org/2001/XMLSchema#string
dbo|purchasing power parity rank|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/purchasingPowerParityRank|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/PopulatedPlace|http://www.w3.org/2001/XMLSchema#string
dbo|purchasing power parity year|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/purchasingPowerParityYear|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/PopulatedPlace|http://www.w3.org/2001/XMLSchema#string
dbo|purpose|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/purpose|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/2001/XMLSchema#string
dbo|qatar classic|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/qatarClassic|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Athlete|http://www.w3.org/2001/XMLSchema#string
dbo|quebecer title|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/quebecerTitle|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Film|http://www.w3.org/2001/XMLSchema#string
dbo|quotation|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/quotation|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/2001/XMLSchema#string
dbo|quote|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/quote|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Place|http://www.w3.org/2001/XMLSchema#string
dbo|ra|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/ra|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Openswarm|http://www.w3.org/2001/XMLSchema#string
dbo|race|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/race|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://dbpedia.org/ontology/Race
dbo|race horse|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/raceHorse|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://dbpedia.org/ontology/Horse
dbo|race length (μ)|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/raceLength|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/FormulaOneRacing|http://www.w3.org/2001/XMLSchema#double
dbo|race result|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/raceResult|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Race|http://dbpedia.org/ontology/SportCompetitionResult
dbo|race track|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/raceTrack|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/SportsEvent|http://dbpedia.org/ontology/RaceTrack
dbo|race wins|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/raceWins|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Person|http://www.w3.org/2001/XMLSchema#nonNegativeInteger
dbo|races|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/races|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/FormulaOneRacer|http://www.w3.org/2001/XMLSchema#nonNegativeInteger
dbo|racket catching|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/racketCatching|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/TennisPlayer|http://www.w3.org/2001/XMLSchema#string
dbo|radio|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/radio|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/RadioStation
dbo|radio station|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/radioStation|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/RadioStation|http://www.w3.org/2001/XMLSchema#string
dbo|Radius_ly|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/radius_ly|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Globularswarm|http://www.w3.org/2001/XMLSchema#integer
dbo|rail gauge (μ)|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/railGauge|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/RouteOfTransportation|http://www.w3.org/2001/XMLSchema#double
dbo|railway line using tunnel|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/railwayLineUsingTunnel|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/RailwayTunnel|
dbo|railway platforms|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/railwayPlatforms|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Station|http://www.w3.org/2001/XMLSchema#string
dbo|railway rolling stock|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/railwayRollingStock|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/RouteOfTransportation|
dbo|range|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/range|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/MeanOfTransportation|http://www.w3.org/2001/XMLSchema#positiveInteger
dbo|rank|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/rank|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/2001/XMLSchema#string
dbo|rank of an agreement|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/rankAgreement|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Place|http://www.w3.org/2001/XMLSchema#nonNegativeInteger
dbo|rank of an area|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/rankArea|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/PopulatedPlace|http://www.w3.org/2001/XMLSchema#nonNegativeInteger
dbo|rank in final medal count|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/rankInFinalMedalCount|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/OlympicResult|http://www.w3.org/2001/XMLSchema#positiveInteger
dbo|rank of a population|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/rankPopulation|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/PopulatedPlace|http://www.w3.org/2001/XMLSchema#nonNegativeInteger
dbo|ranking|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/ranking|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Organisation|http://www.w3.org/2001/XMLSchema#positiveInteger
dbo|ranking wins|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/rankingWins|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/SnookerPlayer|http://www.w3.org/2001/XMLSchema#nonNegativeInteger
dbo|doubles rankings|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/rankingsDoubles|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/TennisPlayer|http://www.w3.org/2001/XMLSchema#nonNegativeInteger
dbo|single rankings|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/rankingsSingles|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/TennisPlayer|http://www.w3.org/2001/XMLSchema#nonNegativeInteger
dbo|rating|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/rating|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/2001/XMLSchema#float
dbo|ratio|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/ratio|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/School|http://www.w3.org/2001/XMLSchema#string
dbo|rebuild date|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/rebuildDate|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/2001/XMLSchema#date
dbo|rebuilder|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/rebuilder|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/MeanOfTransportation|
dbo|rebuilding date|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/rebuildingDate|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/ArchitecturalStructure|http://www.w3.org/2001/XMLSchema#date
dbo|rebuilding year|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/rebuildingYear|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/ArchitecturalStructure|http://www.w3.org/2001/XMLSchema#gYear
dbo|recent winner|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/recentWinner|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Race|http://dbpedia.org/ontology/Person
dbo|recommissioning date|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/recommissioningDate|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Ship|http://www.w3.org/2001/XMLSchema#date
dbo|record date|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/recordDate|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/MusicalWork|http://www.w3.org/2001/XMLSchema#date
dbo|record label|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/recordLabel|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://dbpedia.org/ontology/RecordLabel
dbo|recorded in|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/recordedIn|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/MusicalWork|http://dbpedia.org/ontology/PopulatedPlace
dbo|Recovery Cases|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/recoveryCases|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Outbreak|http://www.w3.org/2001/XMLSchema#integer
dbo|rector|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/rector|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/EducationalInstitution|http://dbpedia.org/ontology/Person
dbo|red list ID NL|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/redListIdNL|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Species|http://www.w3.org/2001/XMLSchema#integer
dbo|red long distance piste number|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/redLongDistancePisteNumber|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Place|http://www.w3.org/2001/XMLSchema#nonNegativeInteger
dbo|red ski piste number|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/redSkiPisteNumber|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Place|http://www.w3.org/2001/XMLSchema#nonNegativeInteger
dbo|redline (kmh)|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/redline|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/AutomobileEngine|http://www.w3.org/2001/XMLSchema#double
dbo|reference for cultural data|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/refcul|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Place|http://www.w3.org/2001/XMLSchema#string
dbo|reference|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/reference|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Reference|http://www.w3.org/2001/XMLSchema#string
dbo|referent bourgmestre|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/reffBourgmestre|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Settlement|http://dbpedia.org/ontology/Person
dbo|reference for general data|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/refgen|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Place|http://www.w3.org/2001/XMLSchema#string
dbo|reference for geographic data|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/refgeo|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Place|http://www.w3.org/2001/XMLSchema#string
dbo|reference for politic data|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/refpol|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Place|http://www.w3.org/2001/XMLSchema#string
dbo|RefSeq|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/refseq|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Protein|http://www.w3.org/2001/XMLSchema#string
dbo|refseq mRNA|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/refseqmrna|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Biomolecule|http://www.w3.org/2001/XMLSchema#string
dbo|refseq protein|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/refseqprotein|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Biomolecule|http://www.w3.org/2001/XMLSchema#string
dbo|regency|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/regency|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Place|http://dbpedia.org/ontology/PopulatedPlace
dbo|regent of|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/regentOf|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Monarch|http://dbpedia.org/ontology/Monarch
dbo|regime|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/regime|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Spacecraft|http://www.w3.org/2001/XMLSchema#string
dbo|region|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/region|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://dbpedia.org/ontology/Place
dbo|region link|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/regionLink|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Place|http://www.w3.org/2001/XMLSchema#string
dbo|region served|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/regionServed|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Organisation|http://dbpedia.org/ontology/Place
dbo|region type|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/regionType|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Place|http://www.w3.org/2001/XMLSchema#string
dbo|regional council|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/regionalCouncil|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Agent|http://dbpedia.org/ontology/TermOfOffice
dbo|regional language|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/regionalLanguage|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/PopulatedPlace|http://dbpedia.org/ontology/Language
dbo|regional prefecture|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/regionalPrefecture|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Place|http://www.w3.org/2001/XMLSchema#string
dbo|registration|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/registration|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Company|http://www.w3.org/2001/XMLSchema#string
dbo|registry|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/registry|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||http://www.w3.org/2001/XMLSchema#string
dbo|registry number|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/registryNumber|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Document|http://www.w3.org/2001/XMLSchema#string
dbo|reign|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/reign|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Person|http://www.w3.org/2001/XMLSchema#string
dbo|reign name|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/reignName|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Person|http://www.w3.org/2001/XMLSchema#string
dbo|reigning pope|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/reigningPope|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Cleric|http://dbpedia.org/ontology/Pope
dbo|related|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/related|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property||
dbo|related functions|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/relatedFunctions|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/List
dbo|related mean of transportation|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/relatedMeanOfTransportation|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/MeanOfTransportation|http://dbpedia.org/ontology/MeanOfTransportation
dbo|related places|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/relatedPlaces|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Place|http://dbpedia.org/ontology/List
dbo|relation|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/relation|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Person
dbo|relative|http://dbpedia.org/ontology/|http://dbpedia.org/ontology/relative|http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Person
